5.75395344298617e-05,-0.0408406373164344,0.00143980815872882,0,0,0
0.00011507778685642,-0.0408404357789735,0.00287923748469504,0,0,0
0.000230147933474555,-0.0408398312049421,0.00575695843892535,0,0,0
0.000345205720963274,-0.0408388236844795,0.00863164836129151,0,0,0
0.000460246388395538,-0.0408374133519183,0.0115017960864905,0,0,0
0.000575267926895529,-0.0408356003477071,0.0143658929352189,0,0,0
0.000690269264300134,-0.0408333848105402,0.0172224340181974,0,0,0
0.000805249350845112,-0.0408307668821647,0.0200699191779653,0,0,0
0.00092020715858097,-0.0408277467071385,0.0229068539275175,0,0,0
0.00103514168080221,-0.040824324432595,0.025731750385095,0,0,0
0.00115005193136225,-0.0408205002080192,0.0285431282045203,0,0,0
0.0012649369438764,-0.0408162741850341,0.0313395155003794,0,0,0
0.00137979577082378,-0.040811646517202,0.0341194497674768,0,0,0
0.00149462748256004,-0.0408066173598397,0.0368814787938929,0,0,0
0.00160943116625109,-0.0408011868698494,0.0396241615670336,0,0,0
0.00172420592473792,-0.0407953552055672,0.0423460691720531,0,0,0
0.00183895087534277,-0.040789122526628,0.0450457856820278,0,0,0
0.00195366514863582,-0.0407824889938489,0.0477219090392865,0,0,0
0.00206834788716844,-0.0407754547691308,0.050373051927287,0,0,0
0.00218299824418572,-0.040768020015378,0.0529978426324357,0,0,0
0.00229761538233013,-0.0407601848964361,0.0555949258952667,0,0,0
0.00241219847234961,-0.0407519495770473,0.0581629637504281,0,0,0
0.00252674669181734,-0.0407433142228239,0.0607006363548659,0,0,0
0.00264125922387224,-0.0407342790002377,0.0632066428036514,0,0,0
0.00275573525599844,-0.0407248440766251,0.0656797019329234,0,0,0
0.00287017397883392,-0.0407150096202083,0.0681185531093762,0,0,0
0.00298457458503266,-0.0407047758001299,0.0705219570057755,0,0,0
0.00309893626817782,-0.0406941427864997,0.0728886963619502,0,0,0
0.0032132582217523,-0.0406831107504549,0.0752175767308017,0,0,0
0.00332753963817112,-0.0406716798642306,0.0775074272087839,0,0,0
0.00344177970787787,-0.0406598503012385,0.079757101150371,0,0,0
0.00355597761851605,-0.0406476222361551,0.0819654768660457,0,0,0
0.00367013255415885,-0.0406349958450168,0.0841314583033361,0,0,0
0.00378424369461606,-0.040621971305321,0.0862539757104739,0,0,0
0.00389831021481508,-0.0406085487961316,0.0883319862821615,0,0,0
0.00401233128424672,-0.0405947284981868,0.0903644747871005,0,0,0
0.00412630606648294,-0.0405805105940125,0.0923504541768214,0,0,0
