6.32187147216841e-05,-0.0408406373164344,-1.09051105050357e-05,0,0,0,-0.0106736117742516,2.70281085307954e-17,-0.0618766785990784,-3.23985531525669,-1.2116396586426e-16,0.558869005620973
0.000126437114793657,-0.0408404357761279,-2.18101926376276e-05,0,0,0,-0.0106525721864878,-3.20725834570158e-11,-0.06175457525344,-3.23346199902942,-1.35184875525604e-10,0.557767375381753
0.000252872940469223,-0.0408398311572126,-4.3620395195883e-05,0,0,0,-0.0105896026584362,-5.64438665347094e-10,-0.0613887356828076,-3.21430668390457,-8.04287737593305e-11,0.554470298602968
0.000379306203622026,-0.040838823465541,-6.54306258855444e-05,0,0,0,-0.0104848826802779,-1.64854928239186e-09,-0.0607806155946316,-3.182465590546,-9.88440274159342e-10,0.548987173368533
0.000505735663681919,-0.040837412710404,-8.72408800003693e-05,0,0,0,-0.010338779447504,-2.80923931966744e-09,-0.0599326229109194,-3.1380647974552,-6.16965426479241e-09,0.541337225989394
0.000632160071687149,-0.0408355989050622,-0.000109051002672138,0,0,0,-0.0101518681838948,-3.94060090465189e-09,-0.0588481045092773,-3.08127954673384,-1.60799930475374e-08,0.531550575112268
0.00075857817985651,-0.0408333820668114,-0.000130860778629878,0,0,0,-0.00992488518395917,-5.02763950837516e-09,-0.0575313407228095,-3.01233395609917,-3.03281229449467e-08,0.519665773027477
0.000884988740473296,-0.0408307622169257,-0.000152669992586441,0,0,0,-0.00965872491437835,-6.05532945384565e-09,-0.0559875284463451,-2.93150013432813,-4.84103349689436e-08,0.505729653900936
0.00101139050588389,-0.0408277393806573,-0.000174478429235955,0,0,0,-0.00935443648949938,-7.00872902604262e-09,-0.0542227606257122,-2.83909710731827,-6.97160779512032e-08,0.489797149231405
0.00113778222851701,-0.0408243135872357,-0.000196285873256813,0,0,0,-0.00901321953614135,-7.87309188565073e-09,-0.0522440022107702,-2.73548955899144,-9.35346290066981e-08,0.471931071332247
0.00126416266090138,-0.0408204848698686,-0.00021809210931475,0,0,0,-0.00863641946424481,-8.63397878693387e-09,-0.0500590626670664,-2.62108639200748,-1.1906280690318e-07,0.452201865703217
0.00139053055566583,-0.0408162532657406,-0.000239896922062853,0,0,0,-0.00822552216200898,-9.27736945020886e-09,-0.0476765651546052,-2.49633911396842,-1.45413681483868e-07,0.430687333268492
0.00151688466556386,-0.0408116188160134,-0.00026170009614582,0,0,0,-0.00778214813643239,-9.78977381572157e-09,-0.0451059124953704,-2.36174005548204,-1.71626198155938e-07,0.407472323576103
0.0016432237434792,-0.040806581565826,-0.000283501416200934,0,0,0,-0.00730804612236315,-1.01583420041452e-08,-0.0423572500639137,-2.21782042711767,-1.96675653983699e-07,0.382648400168579
0.001769546542438,-0.0408011415642932,-0.00030530066686018,0,0,0,-0.00680508618526308,-1.03709722436028e-08,-0.0394414257474678,-2.06514822292259,-2.19484922380755e-07,0.356313479444531
0.00189585181562402,-0.0407952988645061,-0.000327097632752888,0,0,0,-0.00627525234488875,-1.0416416063974e-08,-0.0363699471336048,-1.90432597877308,-2.38936366498873e-07,0.328571444435488
0.00202213831638818,-0.0407890535235315,-0.000348892098507407,0,0,0,-0.00572063474898446,-1.0284380033463e-08,-0.0331549360944038,-1.73598839440702,-2.5388432353163e-07,0.299531735021422
0.00214840479826631,-0.0407824056024113,-0.000370683848754185,0,0,0,-0.00514342142785916,-9.9656233673383e-09,-0.0298090809463665,-1.56079982852285,-2.63168069702207e-07,0.269308916201407
0.00227465001498193,-0.040775355166162,-0.000392472668126289,0,0,0,-0.00454588966237442,-9.45205067287001e-09,-0.0263455863748856,-1.37945167683098,-2.65625163095833e-07,0.238022226122524
0.00240087272046541,-0.040767902283774,-0.000414258341262735,0,0,0,-0.00393039699939735,-8.73679923316531e-09,-0.0227781213208938,-1.19265964340499,-2.60105060644597e-07,0.205795105650075
0.00252707166887045,-0.0407600470282116,-0.000436040652811365,0,0,0,-0.00329937195016496,-7.81432013587397e-09,-0.0191207650353609,-1.00116091610181,-2.45482892273934e-07,0.172754711335081
0.00265324561457263,-0.0407517894764117,-0.000457819387428637,0,0,0,-0.00265530440825941,-6.68045264836065e-09,-0.0153879515145432,-0.805711257198108,-2.2067328251718e-07,0.13903141370064
0.00277939331219416,-0.0407431297092834,-0.000479594329783929,0,0,0,-0.00200073582500101,-5.33249126151757e-09,-0.0115944125352715,-0.607082020724994,-1.84644113538075e-07,0.104758282826707
0.00290551351661476,-0.0407340678117075,-0.000501365264561472,0,0,0,-0.00133824918102475,-3.76924484542725e-09,-0.00775511951509392,-0.406057108272176,-1.36430106121441e-07,0.0700705632630665
0.00303160498297721,-0.0407246038725354,-0.00052313197646133,0,0,0,-0.000670458793612239,-1.99108741039689e-09,-0.0038852244267273,-0.203429875275905,-7.51461114138907e-08,0.0351051403424873
0.00315766646670374,-0.0407147379845883,-0.000544894250202301,0,0,0,0,0,0,0,0,0
0.00328369672350975,-0.0407044702446572,-0.000566651870524314,0,0,0,0.000670481242623923,2.20039669997477e-09,0.00388522055271757,0.203429672433234,8.96949631914829e-08,-0.0351063157700033
